db182b7e-fc9a-446d-982d-4857ad129c1e	8c4c9e6c-7cca-42c3-b4b6-4cf2641f97e1	2025-07-21	3119	P003	74.0	2403.00	26.0	29.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3119	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-21 19:57:00+00	America/Mexico_City	19:57:00
f21c2b9d-4629-4c71-8b9d-0d7d5d15cd9b	4deca1f3-441e-433b-946e-e45459b1ecd8	2025-07-28	3215	P003	74.0	2401.00	37.0	34.1	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3215	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-28 20:38:00+00	America/Mexico_City	20:38:00
e17f6b4f-b285-4119-b9e7-a202b8a4c62a	830b6fc7-3067-4913-89db-6efc878d2fbe	2025-07-16	3048	P003	74.0	2413.00	37.0	33.1	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3048	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-16 14:34:00+00	America/Mexico_City	14:34:00
fe597b55-b4c4-41ef-b634-c3d61a1521d4	e4499da1-7c45-41d4-853d-9f5b4bab44eb	2025-07-16	3052	P003	73.0	2443.00	29.0	32.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3052	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-16 20:00:00+00	America/Mexico_City	20:00:00
a8809a7a-0feb-433e-9fa9-6345797420d4	733bec47-56e4-40f3-b9b9-f28dee4a3a19	2025-07-17	3054	P003	22.0	2411.00	28.0	25.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3054	\N	{"fc": 350, "valor_edad": 1, "unidad_edad": "DÍA"}	f	SYNCED	\N	2025-07-17 06:01:00+00	America/Mexico_City	06:01:00
728573bb-712f-4f4f-8a7f-579b29a3258f	22c562a3-1888-4acb-9c24-543c94ea564f	2025-07-17	3059	P003	77.0	2415.00	36.0	33.8	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3059	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-17 15:03:00+00	America/Mexico_City	15:03:00
857a03d6-a43b-4518-ac01-bb9ba60fd40d	b2e01673-84c4-442c-b076-fa5d1816c63b	2025-07-17	3065	P003	75.0	2409.00	29.0	31.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3065	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-17 18:00:00+00	America/Mexico_City	18:00:00
ab5fc1c7-36a9-489b-988a-c85634745f0c	1ef1984c-42d1-4f9c-a382-02249b1e9318	2025-07-17	3070	P003	75.0	2399.00	27.0	27.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3070	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-17 18:55:00+00	America/Mexico_City	18:55:00
40dfe0e7-940f-45a7-b427-384801f5dfe3	1b60262c-64ee-4332-b652-fd768a11dbaf	2025-07-17	3075	P003	76.0	2405.00	28.0	30.1	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3075	\N	{"fc": 350, "valor_edad": 18, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-17 20:00:00+00	America/Mexico_City	20:00:00
44bbbe31-91b0-40f8-a769-20cef7ed5237	d9054f82-4d37-46a6-9e57-e7ea4c272ce0	2025-07-18	3079	P003	20.0	2403.00	27.0	28.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3079	\N	{"fc": 350, "valor_edad": 1, "unidad_edad": "DÍA"}	f	SYNCED	\N	2025-07-18 06:07:00+00	America/Mexico_City	06:07:00
